,good review,useful,funny,cool,is_open,business_stars_Bad,business_stars_Average,business_stars_Good,review_count_Low,review_count_Medium,review_count_High
242106,1,0,0,0,1,0,0,1,0,0,0
113616,1,1,1,0,1,0,0,1,1,0,0
267742,0,1,0,0,1,0,1,0,1,0,0
244614,1,0,0,0,1,0,0,1,1,0,0
286034,0,0,0,0,1,0,1,0,1,0,0
215447,0,0,0,0,1,0,0,1,1,0,0
80959,0,0,0,0,1,0,0,1,0,1,0
5273,0,0,0,0,1,0,0,1,1,0,0
207182,0,1,1,1,1,0,0,1,0,0,1
309895,0,1,0,0,0,0,0,1,1,0,0
231697,0,0,0,0,1,0,0,1,0,0,1
49092,0,1,0,0,1,0,0,1,1,0,0
205488,0,0,0,0,1,0,0,1,1,0,0
75415,0,0,0,0,1,0,0,1,1,0,0
26940,1,0,0,0,1,0,0,1,1,0,0
3701,1,0,0,0,1,0,1,0,1,0,0
316637,1,0,0,0,1,0,1,0,1,0,0
125954,1,0,0,0,1,0,0,1,1,0,0
103437,1,0,0,0,1,0,0,1,0,0,0
131821,0,1,0,0,1,0,0,1,1,0,0
281350,0,1,0,0,1,1,0,0,1,0,0
63878,1,0,0,0,1,0,0,1,1,0,0
338195,0,0,0,0,1,0,0,1,1,0,0
312933,1,0,0,0,1,0,0,1,1,0,0
116273,0,0,0,0,1,0,0,1,1,0,0
296116,0,0,0,0,0,0,0,1,1,0,0
319014,1,0,0,1,0,0,0,1,1,0,0
317940,0,1,0,0,1,0,0,1,1,0,0
150921,0,0,0,0,1,0,0,1,0,0,1
326419,1,0,0,0,1,0,0,1,1,0,0
155430,0,1,0,0,0,0,0,1,1,0,0
223343,0,0,0,0,1,0,0,1,1,0,0
89829,0,0,0,0,0,0,1,0,1,0,0
185815,0,1,0,0,1,0,0,1,1,0,0
209059,1,0,0,0,1,0,0,1,1,0,0
243739,1,0,0,0,1,0,0,1,1,0,0
191677,0,0,0,0,1,0,0,1,0,1,0
112638,0,0,0,0,1,0,0,1,0,0,1
201562,0,0,0,0,1,1,0,0,1,0,0
54421,0,0,1,1,1,0,0,1,0,1,0
334433,1,0,0,0,1,0,0,1,0,0,0
135778,1,0,0,0,1,0,0,1,1,0,0
53625,1,0,0,0,1,0,0,1,1,0,0
118518,0,0,0,0,0,0,0,1,1,0,0
260251,1,1,1,1,1,0,0,1,0,0,1
111998,0,0,0,0,0,0,0,1,1,0,0
236362,0,1,1,0,1,0,1,0,1,0,0
6238,0,0,0,0,0,0,0,1,1,0,0
99880,0,1,1,0,1,0,0,1,1,0,0
132995,1,0,0,0,1,0,1,0,1,0,0
101918,1,0,0,0,1,0,0,1,1,0,0
8881,1,1,0,1,1,0,0,1,1,0,0
296190,0,0,0,0,1,0,0,1,0,0,1
328767,0,1,0,0,1,1,0,0,0,0,1
167655,1,0,0,0,1,0,0,1,0,0,1
273755,1,1,0,0,1,0,0,1,0,0,0
287766,0,0,0,0,1,0,0,1,1,0,0
212513,1,0,0,0,1,0,0,1,1,0,0
235879,0,1,1,1,1,0,0,1,1,0,0
263015,1,0,0,0,0,0,0,1,1,0,0
275443,0,1,1,0,0,0,0,1,1,0,0
315990,1,0,0,0,1,0,0,1,1,0,0
131879,0,1,0,0,1,0,0,1,1,0,0
140367,0,0,0,0,1,0,0,1,1,0,0
241136,0,1,0,0,1,0,0,1,1,0,0
131264,1,0,0,0,1,0,0,1,1,0,0
137014,1,0,0,0,1,0,0,1,1,0,0
214013,1,1,0,0,1,0,0,1,1,0,0
43547,0,0,0,0,1,0,0,1,1,0,0
148923,1,0,0,0,1,0,0,1,1,0,0
200812,0,0,0,0,1,0,0,1,0,0,0
206294,1,0,0,0,1,0,0,1,1,0,0
144310,0,0,0,0,1,0,0,1,1,0,0
206839,0,1,0,0,1,0,0,1,1,0,0
141612,1,0,0,0,1,0,0,1,1,0,0
328411,1,1,0,0,1,0,1,0,1,0,0
329079,1,0,0,0,1,0,0,1,1,0,0
65080,1,1,1,1,0,0,0,1,1,0,0
294984,1,0,0,0,1,0,0,1,0,1,0
95744,0,0,0,0,1,0,0,1,1,0,0
305662,1,1,0,0,1,0,0,1,1,0,0
296417,0,1,0,0,1,0,1,0,1,0,0
141921,1,0,0,0,0,0,0,1,0,0,1
38623,0,0,0,0,1,0,0,1,1,0,0
55457,0,1,1,0,0,0,1,0,1,0,0
13377,1,0,0,0,1,0,0,1,0,0,1
169968,1,0,0,0,0,0,0,1,1,0,0
116885,0,1,0,0,1,0,1,0,1,0,0
261158,1,0,0,0,1,0,0,1,1,0,0
168257,0,0,0,0,1,1,0,0,1,0,0
154311,1,0,0,1,1,0,0,1,1,0,0
287373,1,0,0,0,1,0,0,1,1,0,0
201096,0,1,0,0,1,0,0,1,1,0,0
114913,0,0,0,0,0,1,0,0,1,0,0
102177,1,1,1,1,1,0,0,1,1,0,0
83345,1,1,0,0,0,0,1,0,1,0,0
94255,0,0,0,0,0,0,0,1,1,0,0
85551,1,0,0,0,0,0,0,1,1,0,0
127170,1,0,0,0,1,0,0,1,1,0,0
293274,1,0,0,0,0,0,0,1,1,0,0
156792,1,0,0,0,1,0,0,1,0,0,1
169802,0,0,0,0,1,0,0,1,1,0,0
201280,0,0,0,0,1,0,0,1,1,0,0
255323,0,1,0,0,1,0,1,0,1,0,0
36645,1,0,0,0,0,0,0,1,1,0,0
282142,0,0,0,0,0,0,0,1,1,0,0
175145,0,1,0,0,1,0,1,0,1,0,0
29939,0,0,0,0,0,0,0,1,1,0,0
208677,0,0,0,0,1,0,0,1,0,1,0
275930,1,0,0,0,0,0,0,1,1,0,0
13318,0,0,0,0,1,0,0,1,1,0,0
143966,1,0,0,0,1,0,0,1,1,0,0
87523,0,0,0,0,1,0,1,0,1,0,0
217821,0,0,0,0,1,0,0,1,1,0,0
238406,0,0,0,0,0,0,0,1,0,0,1
209118,1,0,0,0,1,0,0,1,1,0,0
180174,1,0,0,0,1,0,0,1,1,0,0
65061,0,0,0,0,1,0,0,1,0,1,0
337525,0,0,0,0,1,0,0,1,1,0,0
234283,0,1,0,0,1,0,0,1,1,0,0
286893,0,0,0,0,1,0,0,1,0,0,0
80660,1,0,0,0,1,0,0,1,0,0,1
105355,0,0,0,0,1,0,0,1,1,0,0
221050,0,0,0,0,1,0,0,1,0,0,0
51771,0,0,0,0,1,0,0,1,1,0,0
7273,1,0,0,0,1,0,0,1,1,0,0
223702,1,0,0,0,1,0,0,1,1,0,0
288935,0,0,0,0,1,0,0,1,1,0,0
331431,1,0,0,0,1,0,0,1,0,0,1
201095,0,0,0,0,1,1,0,0,1,0,0
48422,0,0,0,0,1,0,1,0,1,0,0
332635,1,0,0,0,1,0,0,1,1,0,0
70323,0,0,0,0,0,0,1,0,1,0,0
5011,1,0,0,0,1,0,0,1,0,0,1
61539,1,0,0,0,1,0,0,1,1,0,0
260807,1,0,0,0,0,0,0,1,1,0,0
877,0,1,0,1,1,0,0,1,0,0,0
217131,0,1,0,0,1,0,0,1,1,0,0
342125,0,0,0,0,1,0,1,0,1,0,0
320104,0,1,0,0,1,0,0,1,1,0,0
161669,0,0,0,0,1,0,1,0,1,0,0
137086,0,1,0,0,1,0,0,1,1,0,0
348953,0,1,0,0,1,1,0,0,1,0,0
198280,1,0,0,0,1,0,0,1,1,0,0
271111,1,0,0,0,1,0,0,1,1,0,0
326215,1,1,1,1,1,0,0,1,0,0,1
26494,0,0,0,0,0,0,1,0,1,0,0
51471,1,0,0,0,1,0,0,1,1,0,0
69679,0,0,0,0,1,0,0,1,1,0,0
206567,0,0,0,0,1,0,1,0,1,0,0
14062,1,1,0,1,1,0,0,1,1,0,0
81477,1,0,0,0,1,0,1,0,1,0,0
160856,0,0,0,0,1,0,0,1,1,0,0
135796,0,1,0,0,1,0,0,1,1,0,0
337527,1,0,0,0,1,0,0,1,1,0,0
250604,0,1,1,1,1,0,0,1,1,0,0
25600,1,0,0,0,1,0,0,1,1,0,0
293636,1,1,0,0,1,0,0,1,1,0,0
113835,1,0,0,0,1,0,0,1,1,0,0
13829,1,0,0,0,1,0,1,0,1,0,0
47732,1,1,0,0,1,0,0,1,1,0,0
8696,1,0,0,0,1,0,0,1,0,0,0
189372,1,0,0,0,1,0,0,1,1,0,0
177544,1,0,0,0,0,0,0,1,1,0,0
65284,1,0,0,0,1,0,0,1,1,0,0
330773,0,0,0,0,0,0,0,1,1,0,0
134807,1,0,0,0,1,0,0,1,1,0,0
321235,1,0,0,0,1,0,0,1,1,0,0
202889,0,1,1,1,1,0,1,0,1,0,0
241261,1,0,0,0,1,0,0,1,1,0,0
328266,1,0,0,0,1,0,0,1,1,0,0
213786,0,0,0,0,1,0,0,1,1,0,0
242710,0,0,0,0,1,0,0,1,0,0,0
119370,1,0,0,0,1,0,0,1,1,0,0
145408,1,0,0,0,1,0,0,1,1,0,0
149192,0,0,0,0,0,0,1,0,1,0,0
286919,1,0,0,0,1,0,0,1,1,0,0
99085,1,0,0,0,1,0,0,1,0,0,0
329892,0,0,0,0,1,0,0,1,0,1,0
131110,1,0,0,0,0,0,0,1,1,0,0
226382,1,1,0,0,1,0,0,1,1,0,0
59511,1,0,0,0,1,0,0,1,1,0,0
118293,0,1,0,0,1,0,0,1,1,0,0
345698,1,1,0,1,0,0,0,1,1,0,0
298516,0,0,0,0,1,0,0,1,1,0,0
101129,0,1,0,0,0,1,0,0,1,0,0
95325,0,0,0,0,1,0,0,1,1,0,0
299844,0,1,0,0,0,0,0,1,1,0,0
106031,0,1,0,0,1,0,0,1,1,0,0
309303,1,0,0,0,1,0,0,1,1,0,0
289234,0,0,0,0,1,0,0,1,1,0,0
264218,1,0,0,0,1,0,0,1,0,0,1
130419,1,0,0,1,0,0,0,1,1,0,0
157093,1,0,0,0,1,0,0,1,1,0,0
280280,0,0,0,0,1,0,0,1,0,1,0
162911,1,0,0,0,1,0,0,1,1,0,0
211610,0,0,0,0,1,0,0,1,1,0,0
227461,1,0,0,0,1,0,0,1,0,0,1
225960,0,0,0,0,0,0,0,1,1,0,0
325022,1,1,0,0,1,0,0,1,1,0,0
319079,0,0,0,0,0,0,0,1,1,0,0
108834,1,0,0,0,0,0,1,0,1,0,0
67649,0,0,0,0,1,0,0,1,1,0,0
296496,0,1,0,0,1,0,0,1,1,0,0
73219,0,0,0,0,1,0,0,1,1,0,0
295012,0,0,0,0,1,0,0,1,0,0,0
196629,0,0,0,1,1,0,0,1,1,0,0
296718,0,0,0,0,1,0,0,1,1,0,0
161962,0,0,0,0,1,0,0,1,0,0,1
170588,0,0,0,0,0,0,0,1,1,0,0
61819,0,0,0,0,0,0,0,1,1,0,0
68834,0,0,0,0,0,0,0,1,1,0,0
321398,1,0,0,0,0,0,0,1,1,0,0
322208,0,1,0,0,0,0,0,1,1,0,0
241105,0,0,1,0,1,0,0,1,1,0,0
91639,0,0,0,0,1,0,0,1,0,0,0
55476,1,1,0,0,1,0,0,1,1,0,0
334867,1,1,0,0,0,0,0,1,1,0,0
315841,0,0,0,0,1,0,1,0,1,0,0
329159,1,0,0,0,1,0,0,1,1,0,0
82500,0,1,0,0,1,0,0,1,1,0,0
54783,0,0,0,0,1,0,0,1,1,0,0
54206,1,1,0,0,1,0,0,1,0,0,1
68425,1,1,0,1,1,0,0,1,1,0,0
191951,1,0,0,0,1,0,0,1,1,0,0
331008,1,0,0,0,1,0,0,1,1,0,0
294593,0,0,0,0,1,0,0,1,1,0,0
156695,1,0,0,0,1,0,0,1,1,0,0
278672,1,0,0,0,1,0,0,1,0,0,0
283994,1,0,0,0,0,0,1,0,1,0,0
40506,0,0,0,0,1,0,0,1,1,0,0
238487,0,0,0,0,1,0,1,0,1,0,0
316994,0,0,0,0,0,0,0,1,1,0,0
267034,1,0,0,0,0,0,0,1,1,0,0
337002,1,1,0,1,1,0,0,1,1,0,0
228961,1,0,0,0,1,0,1,0,1,0,0
253522,0,0,0,0,1,1,0,0,1,0,0
77098,1,1,1,1,1,0,0,1,1,0,0
192443,0,0,0,0,1,0,0,1,1,0,0
105660,0,0,0,0,0,0,0,1,1,0,0
16603,0,0,0,0,1,0,1,0,1,0,0
326639,0,0,0,0,1,0,1,0,1,0,0
61514,0,0,0,0,1,0,0,1,1,0,0
339185,0,1,0,0,1,0,0,1,1,0,0
40329,0,1,0,0,1,0,0,1,1,0,0
199333,0,0,0,0,1,0,1,0,1,0,0
274081,0,0,0,0,0,0,0,1,1,0,0
146311,1,0,0,0,1,0,0,1,1,0,0
304610,1,1,1,1,1,0,0,1,1,0,0
329068,0,1,0,0,0,0,0,1,1,0,0
242126,1,0,0,0,0,0,0,1,1,0,0
91746,0,0,0,0,1,0,0,1,1,0,0
311941,0,0,0,0,1,0,0,1,1,0,0
117227,0,0,0,0,1,0,0,1,0,0,1
283662,1,0,0,0,1,0,0,1,1,0,0
263428,0,0,0,0,1,0,0,1,1,0,0
300392,1,0,0,0,1,0,0,1,1,0,0
303401,1,0,0,0,0,0,0,1,1,0,0
288629,0,1,0,0,0,0,1,0,1,0,0
471,0,1,0,0,1,0,0,1,1,0,0
47862,0,0,0,0,1,1,0,0,1,0,0
47109,0,0,0,0,1,0,0,1,1,0,0
115615,1,0,0,0,1,0,0,1,1,0,0
296634,0,1,0,0,1,0,0,1,1,0,0
338203,0,0,0,0,1,0,0,1,1,0,0
30747,1,1,0,1,0,0,0,1,1,0,0
340990,1,0,0,0,1,0,0,1,1,0,0
79691,1,0,0,0,1,0,0,1,1,0,0
197578,0,1,0,0,1,0,0,1,1,0,0
47450,0,0,0,0,0,0,1,0,1,0,0
168675,0,1,1,1,1,1,0,0,1,0,0
161110,1,0,0,0,1,0,0,1,0,0,1
294093,0,1,0,0,0,0,0,1,1,0,0
103811,1,0,0,0,1,0,0,1,0,1,0
59380,1,1,0,0,0,0,0,1,1,0,0
314547,0,1,0,0,1,0,0,1,1,0,0
97441,1,0,0,0,0,0,0,1,1,0,0
109410,1,0,0,0,0,0,1,0,1,0,0
294225,0,1,0,0,1,0,0,1,1,0,0
17637,0,0,1,0,1,0,1,0,1,0,0
272239,0,0,0,0,1,0,0,1,1,0,0
211545,1,1,0,0,0,0,0,1,1,0,0
317235,0,1,0,0,1,0,0,1,1,0,0
335224,0,0,0,0,1,0,1,0,1,0,0
216856,0,1,0,0,1,0,1,0,1,0,0
120300,0,1,0,0,0,0,0,1,1,0,0
125254,1,0,0,0,1,0,0,1,1,0,0
225930,0,0,0,0,1,0,0,1,1,0,0
241161,0,1,1,0,0,0,0,1,1,0,0
245693,1,1,0,0,0,0,0,1,1,0,0
247911,1,0,0,0,1,0,0,1,1,0,0
218189,0,0,0,0,1,0,0,1,1,0,0
266882,0,0,0,0,1,0,0,1,1,0,0
277550,0,0,0,0,1,0,0,1,1,0,0
337165,0,0,0,0,1,0,0,1,1,0,0
81395,0,0,0,0,0,0,0,1,1,0,0
148012,1,1,0,0,1,0,0,1,1,0,0
83766,1,0,0,0,1,0,0,1,0,0,1
223001,1,0,0,0,0,0,0,1,1,0,0
15619,0,1,0,1,1,0,0,1,1,0,0
149132,0,0,0,0,0,0,0,1,1,0,0
91996,0,0,0,0,1,0,0,1,1,0,0
214568,1,1,0,1,0,0,0,1,1,0,0
62765,0,0,0,0,0,0,0,1,1,0,0
595,0,0,0,0,1,0,1,0,1,0,0
174618,1,0,0,0,1,0,0,1,1,0,0
243575,0,0,0,0,1,0,0,1,1,0,0
154480,1,0,0,0,1,0,0,1,1,0,0
49846,1,0,0,0,1,0,0,1,1,0,0
156655,0,0,0,0,1,0,0,1,1,0,0
339721,0,0,0,0,1,0,0,1,1,0,0
105163,1,0,0,0,1,0,0,1,0,0,1
308126,0,0,0,0,1,0,1,0,1,0,0
17691,1,0,0,0,1,0,0,1,1,0,0
197066,0,0,0,0,1,0,0,1,1,0,0
224886,1,0,0,0,0,0,0,1,0,0,1
256570,1,1,0,0,1,0,0,1,1,0,0
329999,1,0,0,0,1,0,0,1,1,0,0
12663,1,0,0,0,0,0,0,1,1,0,0
185589,0,0,0,0,1,0,1,0,1,0,0
241715,1,0,0,0,1,0,0,1,0,0,0
85857,0,1,0,0,1,0,1,0,1,0,0
21640,1,0,0,0,1,0,0,1,0,0,0
270975,0,1,0,0,0,0,0,1,1,0,0
195370,1,0,0,0,1,0,0,1,0,0,0
41763,1,0,0,0,1,0,0,1,1,0,0
99512,0,0,0,0,0,0,1,0,1,0,0
116646,0,1,0,0,0,0,0,1,1,0,0
304159,0,0,0,0,1,0,0,1,0,0,0
124113,1,0,0,0,1,0,0,1,1,0,0
321678,0,0,0,0,0,0,0,1,1,0,0
89721,1,1,0,0,1,0,0,1,1,0,0
80118,0,0,0,0,1,0,0,1,1,0,0
194651,1,1,0,0,1,0,0,1,1,0,0
51112,0,0,0,0,1,0,0,1,0,0,0
182633,1,0,0,0,1,0,0,1,1,0,0
74403,1,1,0,1,1,0,0,1,1,0,0
166745,0,0,0,0,1,0,0,1,1,0,0
55671,0,0,0,0,1,0,0,1,1,0,0
216637,1,0,0,0,1,0,0,1,1,0,0
59183,1,0,0,0,1,0,0,1,0,0,1
269927,1,0,0,0,1,0,1,0,1,0,0
22151,0,0,0,0,1,0,0,1,1,0,0
11220,0,1,0,1,1,0,0,1,1,0,0
246368,0,0,0,0,1,0,0,1,1,0,0
299925,0,0,0,0,1,0,0,1,1,0,0
59539,1,0,0,0,0,0,0,1,1,0,0
130336,1,0,0,0,1,0,0,1,1,0,0
34182,0,1,0,1,1,0,0,1,1,0,0
226119,0,0,0,0,1,0,0,1,0,1,0
66901,0,0,1,0,1,0,0,1,1,0,0
330479,0,0,0,0,0,0,0,1,1,0,0
335801,0,0,0,0,1,0,1,0,1,0,0
344551,1,0,0,0,1,0,0,1,0,0,0
216148,1,0,0,0,1,0,0,1,1,0,0
116657,0,1,0,0,1,0,0,1,1,0,0
199177,0,0,0,0,1,1,0,0,1,0,0
337078,0,0,0,0,1,0,0,1,1,0,0
236863,0,0,0,0,1,0,1,0,1,0,0
307568,0,1,0,0,1,0,1,0,1,0,0
251177,0,0,0,0,1,0,0,1,1,0,0
247296,0,0,0,0,1,0,0,1,0,0,1
335466,0,1,0,0,1,0,0,1,0,0,1
103307,1,0,0,0,1,0,0,1,1,0,0
18813,0,1,0,0,0,0,1,0,1,0,0
154939,1,0,0,0,1,0,0,1,1,0,0
225939,1,0,0,0,1,0,0,1,1,0,0
24726,0,0,0,0,1,0,0,1,1,0,0
13702,0,0,0,0,1,0,1,0,1,0,0
339665,1,0,0,0,1,0,0,1,1,0,0
349445,1,1,1,1,1,0,1,0,1,0,0
61692,1,1,0,0,1,0,0,1,1,0,0
238423,1,0,0,0,1,0,0,1,1,0,0
331037,1,1,0,1,1,0,1,0,1,0,0
229322,0,0,0,0,1,0,1,0,1,0,0
37968,0,0,0,0,1,0,0,1,1,0,0
10768,1,0,0,0,1,0,0,1,0,1,0
343300,1,0,0,0,1,0,0,1,1,0,0
33768,0,0,0,0,1,0,0,1,1,0,0
42854,1,0,0,0,1,0,0,1,1,0,0
5756,1,1,1,1,1,0,0,1,0,0,0
175507,1,1,1,1,1,0,0,1,1,0,0
255249,1,1,0,0,1,0,0,1,1,0,0
217808,1,0,0,0,0,0,1,0,1,0,0
75916,1,0,0,0,1,0,0,1,1,0,0
135355,1,0,0,0,0,0,0,1,0,0,1
302159,0,0,0,0,1,0,0,1,1,0,0
206234,0,0,0,0,1,0,0,1,1,0,0
291894,0,1,0,0,1,0,0,1,1,0,0
271379,1,1,0,1,1,0,0,1,1,0,0
140408,0,0,0,0,1,0,0,1,1,0,0
137040,0,0,0,0,1,0,1,0,1,0,0
189045,1,0,0,0,1,0,0,1,1,0,0
330707,0,1,0,0,1,0,0,1,0,0,0
29249,1,0,0,0,1,0,0,1,1,0,0
164305,1,0,0,0,1,0,0,1,1,0,0
203792,0,0,0,0,1,0,0,1,1,0,0
228777,1,0,0,0,1,0,0,1,1,0,0
128697,0,0,0,0,0,0,0,1,1,0,0
339327,1,0,0,0,1,0,0,1,1,0,0
71830,0,0,0,0,0,0,1,0,1,0,0
152121,0,1,0,0,1,0,1,0,1,0,0
42282,1,0,0,0,1,0,0,1,0,0,0
151000,0,0,0,0,0,0,0,1,1,0,0
297621,0,0,0,0,0,0,0,1,1,0,0
173610,0,0,0,0,1,0,0,1,1,0,0
106581,1,0,0,0,1,0,0,1,1,0,0
176354,1,0,0,0,1,0,0,1,1,0,0
162568,0,1,0,1,0,0,0,1,1,0,0
270824,1,0,0,0,1,0,0,1,1,0,0
272359,0,0,0,0,1,0,1,0,1,0,0
339075,0,0,0,0,1,0,0,1,1,0,0
196252,0,0,0,0,1,0,0,1,1,0,0
180,0,1,0,0,1,0,1,0,1,0,0
145418,1,0,0,0,1,0,0,1,1,0,0
293492,1,1,0,0,1,0,0,1,1,0,0
319965,0,1,0,0,1,0,0,1,0,0,0
55539,0,0,0,0,1,0,0,1,1,0,0
217428,0,0,0,0,1,0,1,0,1,0,0
182620,1,1,0,1,1,0,0,1,1,0,0
205387,1,0,0,0,1,0,0,1,1,0,0
152248,1,0,0,0,1,0,0,1,1,0,0
337678,1,1,0,0,1,0,1,0,1,0,0
256801,0,0,0,0,1,0,0,1,1,0,0
174404,1,0,0,0,0,0,0,1,1,0,0
34090,1,0,0,0,1,0,0,1,1,0,0
198785,0,0,0,0,1,0,0,1,1,0,0
67168,1,0,0,0,1,0,0,1,1,0,0
178968,0,0,0,0,1,0,1,0,1,0,0
114571,0,0,0,0,1,0,0,1,0,0,1
188035,1,1,0,0,1,0,0,1,0,0,1
241436,0,1,1,0,0,0,0,1,1,0,0
6226,0,0,0,0,0,0,1,0,1,0,0
80768,1,1,0,0,1,0,0,1,1,0,0
22011,1,0,0,0,1,0,0,1,1,0,0
329693,1,0,0,0,1,0,0,1,1,0,0
95003,1,0,0,0,1,0,1,0,1,0,0
243026,0,0,0,0,1,0,0,1,1,0,0
306396,1,0,0,0,0,0,0,1,1,0,0
341350,0,0,0,0,1,0,0,1,0,0,1
127864,0,0,0,0,1,0,1,0,1,0,0
122649,1,0,0,0,1,0,0,1,1,0,0
156039,1,0,0,0,1,0,0,1,1,0,0
1530,1,1,1,1,1,0,0,1,1,0,0
250509,1,0,0,0,1,0,0,1,1,0,0
305280,0,1,0,0,0,0,0,1,1,0,0
8362,0,0,0,0,0,0,0,1,1,0,0
313578,1,0,0,0,1,0,0,1,1,0,0
105768,0,1,1,0,1,0,0,1,1,0,0
53304,1,0,0,0,1,0,0,1,1,0,0
39412,1,0,0,0,1,0,0,1,1,0,0
345392,1,1,0,0,1,0,0,1,1,0,0
111807,0,0,0,0,1,0,0,1,0,0,0
261036,0,0,0,0,0,0,0,1,1,0,0
321578,1,0,0,0,1,0,0,1,1,0,0
70376,0,0,0,0,1,0,0,1,1,0,0
122997,0,0,0,0,1,0,0,1,1,0,0
126100,0,0,0,0,1,0,0,1,0,0,1
12944,1,1,0,0,1,0,0,1,1,0,0
124686,1,0,0,0,1,0,0,1,1,0,0
179400,0,0,0,0,1,0,1,0,1,0,0
288099,0,0,0,0,0,0,1,0,1,0,0
294100,0,1,1,1,0,0,1,0,1,0,0
202713,0,1,1,0,1,0,1,0,1,0,0
332144,0,0,0,0,0,0,1,0,1,0,0
277505,1,0,0,0,1,0,0,1,1,0,0
206363,1,0,0,0,1,0,0,1,0,0,0
33285,1,0,0,0,1,0,1,0,1,0,0
109949,0,0,0,0,1,0,0,1,1,0,0
226020,0,0,0,0,1,0,0,1,0,0,0
336202,1,0,0,0,0,0,0,1,1,0,0
109136,1,0,0,0,1,0,0,1,1,0,0
305798,0,0,0,0,1,0,0,1,1,0,0
69241,1,0,0,0,1,0,0,1,1,0,0
54027,0,0,1,0,0,0,0,1,0,0,1
281221,0,0,0,0,1,0,0,1,1,0,0
312146,0,0,0,0,1,1,0,0,1,0,0
281294,1,0,0,0,1,0,0,1,1,0,0
37122,0,1,0,1,0,0,0,1,1,0,0
296803,0,0,0,0,1,0,1,0,1,0,0
47145,1,1,0,0,1,0,0,1,1,0,0
264459,0,0,0,0,1,0,0,1,1,0,0
333453,1,0,0,0,1,0,0,1,1,0,0
289411,0,1,0,0,1,0,1,0,1,0,0
340110,0,0,0,0,0,0,1,0,1,0,0
162636,0,1,0,0,1,0,1,0,1,0,0
130759,0,0,1,0,1,0,1,0,1,0,0
89004,0,0,0,0,1,0,0,1,1,0,0
199630,1,0,0,0,1,0,0,1,1,0,0
258586,1,0,0,0,0,0,1,0,0,1,0
43559,0,1,0,1,1,1,0,0,1,0,0
35156,0,0,0,0,1,0,0,1,0,0,0
306104,0,0,0,0,0,0,0,1,1,0,0
68047,1,0,0,0,1,0,0,1,1,0,0
14597,0,0,0,0,1,0,0,1,0,0,1
23917,1,0,0,0,1,0,0,1,1,0,0
271514,0,1,0,0,0,0,0,1,1,0,0
131334,0,0,0,1,1,0,0,1,1,0,0
343569,0,1,0,0,1,0,0,1,0,0,1
156083,0,1,0,0,1,0,0,1,1,0,0
305159,1,0,0,0,1,0,0,1,0,0,1
42380,0,1,0,0,0,0,0,1,1,0,0
87176,1,0,0,0,1,0,0,1,1,0,0
249659,0,0,0,0,1,0,0,1,1,0,0
231838,0,0,0,0,0,0,0,1,1,0,0
327635,1,0,0,0,1,0,0,1,1,0,0
127554,1,0,0,0,1,0,0,1,1,0,0
282555,1,0,0,0,1,0,0,1,1,0,0
205606,1,1,0,0,1,0,1,0,1,0,0
113634,1,1,1,1,1,0,0,1,1,0,0
43899,0,0,0,0,1,0,0,1,0,0,1
347254,0,0,0,0,0,0,0,1,1,0,0
191784,0,0,0,0,1,0,0,1,1,0,0
169126,1,1,0,1,1,0,0,1,0,0,0
92798,0,0,1,0,0,0,0,1,1,0,0
315227,0,0,0,0,1,0,0,1,1,0,0
186777,0,0,0,0,1,0,0,1,0,0,0
242497,1,0,0,0,0,0,0,1,1,0,0
104036,1,0,0,0,0,0,0,1,1,0,0
2967,1,0,0,0,1,0,0,1,1,0,0
70527,0,0,0,0,1,0,1,0,1,0,0
170939,1,0,0,0,0,0,0,1,1,0,0
131730,0,0,0,0,1,0,1,0,1,0,0
169250,0,1,0,0,1,0,1,0,1,0,0
158943,1,0,0,0,1,0,0,1,1,0,0
289715,1,1,0,1,1,0,0,1,1,0,0
280975,1,0,0,0,1,0,0,1,1,0,0
276011,1,0,0,0,1,0,0,1,1,0,0
3472,1,0,0,0,1,0,1,0,1,0,0
7958,0,0,0,0,1,0,1,0,1,0,0
102482,0,0,0,0,1,0,0,1,1,0,0
203668,1,0,0,0,1,0,0,1,0,0,0
268331,1,0,0,0,0,0,0,1,1,0,0
192594,0,1,0,1,0,1,0,0,1,0,0
343942,1,0,0,0,1,0,0,1,1,0,0
2534,1,0,0,0,1,0,0,1,1,0,0
172562,1,0,0,0,1,0,0,1,1,0,0
239182,0,1,1,1,1,0,1,0,1,0,0
311632,1,0,0,0,1,0,0,1,1,0,0
77177,0,0,0,0,1,0,0,1,0,0,0
50128,0,0,0,0,1,1,0,0,1,0,0
325433,1,0,0,0,1,0,0,1,1,0,0
160532,0,0,0,0,1,0,0,1,1,0,0
118556,1,0,0,0,1,0,1,0,1,0,0
129586,0,0,0,0,1,0,0,1,1,0,0
80735,1,1,0,0,0,0,0,1,1,0,0
239115,0,0,0,0,1,0,0,1,1,0,0
279964,1,0,0,0,1,0,0,1,0,0,0
203008,0,0,0,0,1,0,1,0,1,0,0
204374,1,0,0,0,1,0,0,1,1,0,0
231994,1,0,0,0,0,0,0,1,1,0,0
346045,0,0,0,0,1,0,1,0,1,0,0
120407,0,1,0,0,0,0,1,0,1,0,0
236069,0,0,0,0,1,0,0,1,1,0,0
35679,0,0,0,0,1,0,0,1,1,0,0
336771,0,1,0,0,1,0,0,1,1,0,0
198020,1,0,0,0,1,0,0,1,0,1,0
